,pred,real
940,2.53125,1.7564921530650988
941,2.41875,0.7111269587521816
942,2.08125,-0.2725770349339043
943,0.73125,-1.0846146696407035
944,0.50625,-2.0300763039076983
945,-0.05624999999999997,-2.642208680810019
946,-1.29375,-3.3768906212485525
947,-1.06875,-3.551998592763793
948,-0.95625,-2.763427653980384
949,-0.7312500000000001,-2.4539151529237917
950,-0.7312500000000001,-2.1508405893817373
951,-0.84375,-2.453229839070418
952,-0.95625,-2.232770830645804
953,-1.1812500000000001,-2.636650581606972
954,-1.2937500000000002,-3.094634560887904
955,-1.51875,-2.444839957444687
956,-0.7312500000000001,-1.2636163398023577
957,-0.84375,-1.023992937763686
958,-0.7312500000000001,0.5708919160649135
959,0.39375000000000004,1.2232802041271194
960,1.06875,1.4643242624126471
961,1.1812500000000001,1.900775503374936
962,1.85625,1.939435670521563
963,2.53125,3.1371992294502986
964,2.75625,4.40391555320502
965,3.43125,5.230050887155963
966,3.7687500000000003,6.3039469711191485
967,4.10625,7.078124211336292
968,5.11875,7.911924972568939
969,5.793750000000001,8.063215793381065
970,6.13125,7.538354192880885
971,6.018750000000001,7.354650430820704
972,6.6937500000000005,6.912233963140228
973,6.468750000000001,7.474370451072288
974,6.46875,7.247035632013877
975,6.24375,7.816263018983562
976,5.793750000000001,7.812529805411299
977,6.018750000000001,7.712901147455688
978,5.68125,7.119102675550889
979,5.5687500000000005,6.754684738230188
980,4.89375,5.567714907492819
981,4.66875,4.994973740360727
982,4.21875,4.335612156552229
983,3.7687500000000003,3.6656381997676366
984,3.54375,3.7174823665027423
985,2.98125,2.888803573311912
986,2.98125,2.4553185430795352
987,2.8687500000000004,1.1838619740942178
988,1.63125,-0.4044196563829655
989,1.40625,-1.491348216026576
990,0.16875000000000007,-1.741493601955599
991,0.05625000000000002,-1.8567084827167115
992,-0.16875000000000004,-2.150101413246479
993,-0.61875,-2.239407454717031
994,-0.61875,-2.0611757748954145
995,-0.39375000000000004,-2.142186880011378
996,-0.28125000000000006,-2.048667398321693
997,-0.5062500000000001,-1.9799609514658256
998,-0.7312500000000001,-1.90708897364242
999,-0.84375,-2.0852523595791967
1000,-0.5062500000000001,-1.5112588363396229
1001,0.05625000000000002,-1.2671829925911142
1002,0.05625000000000002,-0.5351366800345528
1003,0.39375000000000004,-0.0211795411355365
1004,1.06875,0.9329458994554364
1005,1.51875,2.111853426848664
1006,1.63125,2.888240756125115
1007,1.85625,2.6172333992553005
1008,2.30625,3.514304718544614
1009,2.8687500000000004,4.577004156877109
1010,3.0937500000000004,5.348955343909751
1011,4.21875,5.826318543148456
1012,3.9937500000000004,6.603009536882239
1013,5.5687500000000005,7.212033468284392
1014,5.23125,7.5106679599404655
1015,5.45625,7.774473404247829
1016,5.45625,7.521089996597463
1017,5.45625,7.403590623160645
1018,5.45625,7.4229834866797875
1019,5.45625,7.694018034778563
1020,5.34375,7.353584523429478
1021,5.343750000000001,7.242694698217359
1022,5.45625,6.727474770664527
1023,4.66875,5.80240936897274
1024,4.55625,4.711336450251328
1025,4.33125,3.819582224942778
1026,3.88125,2.963692302208231
1027,3.65625,2.4109427203085545
1028,3.3187500000000005,2.8702062624287468
1029,2.98125,2.7333249146700265
